"CASE_ID","CASE_PARTICIPANT_ID","DISPOSITION_DATE","ARREST_DATE","RESULT"
162724141878,99345256409,2011-04-05,2008-09-19,"Guilty"
162725586953,99061038500,2012-02-24,2008-09-14,"Guilty"
162951534788,105534218309,2013-09-23,2011-09-28,"Guilty"
162951534788,105825589815,2013-09-30,2011-09-22,"Guilty"
163097797046,99232174550,2011-05-26,2008-09-26,"Guilty"
163240343395,99549867624,2012-03-28,2008-09-28,"Guilty"
163246846234,99091853994,2011-01-12,2008-09-22,"Guilty"
163467116988,99207595524,2012-07-09,2008-10-10,"Guilty"
163498392545,99213419286,2011-09-16,2008-10-08,"Guilty"
163504792163,99261522640,2013-01-14,2008-10-07,"Guilty"
163504792163,99266199991,2013-01-03,2008-10-07,"Guilty"
163504792163,99266245848,2013-01-14,2008-10-08,"Guilty"
163586438914,99259504958,2014-03-31,2008-10-11,"Guilty"
163613792124,105346436389,2013-08-21,2010-04-05,"Guilty"
163621120720,99403173030,2011-12-15,2008-10-30,"Guilty"
163652602716,99355895091,2012-06-14,2008-10-15,"Guilty"
163728262727,99387169150,2012-10-24,2008-10-20,"Guilty"
163749835635,99356674650,2015-07-27,2008-10-17,"Guilty"
163866164192,99826106521,2012-04-24,2008-10-31,"Guilty"
163919735195,99723800913,2012-04-05,2008-10-25,"Guilty"
164000040090,99818677785,2011-01-20,2008-10-29,"Guilty"
164065791013,99741593193,2013-04-25,2008-11-06,"Guilty"
164155179239,99897092213,2011-09-12,2008-11-06,"Guilty"
164201318427,99878153524,2011-09-30,2008-10-29,"Guilty"
164283274836,99735952857,2011-02-24,2008-11-18,"Guilty"
164397538999,99963217128,2011-09-01,2008-01-08,"Guilty"
164397745439,100273298042,2011-04-18,2008-01-03,"Guilty"
164571980224,99938913241,2012-01-30,2008-10-28,"Guilty"
164615126042,99910528136,2011-08-16,2007-11-30,"Guilty"
164648259553,99971379566,2011-01-18,2007-11-13,"Guilty"
164833435622,100240419010,2017-08-30,2008-01-08,"Guilty"
164875446024,100220150485,2011-06-02,2008-01-07,"Guilty"
164880503787,100232164859,2022-07-28,2008-01-09,"Guilty"
165146810509,100330847812,2012-10-03,2008-01-25,"Guilty"
165147945925,100269446105,2012-03-23,2008-01-13,"Guilty"
165312890941,100289393635,2011-08-23,2007-11-26,"Guilty"
165312890941,100289439491,2011-08-22,2008-02-11,"Guilty"
165888237324,100368816903,2011-11-10,2008-01-25,"Guilty"
165888237324,100763090150,2011-11-10,2008-01-25,"Guilty"
166000230654,100341257212,2011-12-14,2008-02-05,"Guilty"
166008901106,100572052426,2012-02-07,2008-02-08,"Guilty"
166071142561,100560909323,2011-03-18,2007-09-07,"Guilty"
166071142561,100560955180,2011-05-17,2007-09-07,"Guilty"
166097257134,100391974380,2013-11-22,2008-02-10,"Guilty"
166282123545,100934914045,2012-07-16,2008-02-12,"Guilty"
166282742863,100476350139,2011-03-30,2007-11-09,"Guilty"
166282742863,100476395996,2011-10-29,2008-02-21,"Guilty"
166727929255,100634004410,2014-06-02,2008-02-28,"Guilty"
166776339275,100671973501,2011-06-30,2008-02-29,"Guilty"
167413307795,101012961622,2012-10-10,2008-03-12,"Guilty"
167429926160,106414706865,2013-11-13,2009-12-15,"Guilty"
167673318117,106354955988,2013-02-19,2009-12-09,"Guilty"
167718528328,106415532280,2012-08-29,2009-12-13,"Guilty"
167861797216,106365686383,2011-07-26,2009-12-18,"Guilty"
167861797216,106777064063,2016-04-20,2010-01-11,"Guilty"
167885124859,106448778163,2014-08-22,2009-12-21,"Guilty"
167886776373,106368254341,2011-08-24,2009-12-21,"Guilty"
167886776373,106414110732,2011-11-10,2009-12-22,"Guilty"
167899162732,100643863534,2011-04-13,2008-03-07,"Guilty"
167924038670,100788999010,2011-02-22,2008-03-12,"Guilty"
167980396605,106465240607,2011-08-31,2009-12-24,"Guilty"
168170011119,106564519693,2014-12-12,2010-01-03,"Guilty"
168181365282,106433507985,2011-06-03,2009-12-30,"Guilty"
168188487438,106375866502,2011-01-06,2010-01-03,"Guilty"
168379030930,106549570510,2011-11-15,2009-12-07,"Guilty"
168388630358,100750250360,2011-08-04,2008-03-25,"Guilty"
168412577319,106521322973,2013-10-02,2010-01-08,"Guilty"
168500107591,106943752043,2011-06-29,2010-01-08,"Guilty"
168521061182,106530998671,2014-11-21,2010-01-12,"Guilty"
168521061182,106531044528,2014-10-27,2010-01-12,"Guilty"
168521680500,100994619066,2012-03-22,2008-03-29,"Guilty"
168583199417,100955962128,2011-03-08,2008-01-02,"Guilty"
168583199417,100956007985,2011-04-13,2008-01-02,"Guilty"
168583199417,100956053841,2011-03-08,2008-03-24,"Guilty"
168634086709,106573645115,2011-12-08,2010-01-06,"Guilty"
168642757160,101075097031,2014-03-10,2008-03-27,"Guilty"
168672794081,106534254475,2013-03-22,2010-01-25,"Guilty"
168672897301,106534300331,2011-08-30,2010-01-18,"Guilty"
168674239157,107018681385,2011-08-29,2010-01-23,"Guilty"
168714701263,101006174876,2012-05-29,2008-03-05,"Guilty"
168715114142,100976505791,2011-01-07,2008-03-26,"Guilty"
168839906710,107001852090,2015-04-22,2009-11-16,"Guilty"
168839906710,107025789126,2015-04-22,2010-02-05,"Guilty"
168885529800,101037082083,2011-06-06,2008-04-09,"Guilty"
168885529800,101037127940,2011-06-08,2008-04-16,"Guilty"
168907928466,103587843810,2015-03-30,2010-02-01,"Guilty"
168907928466,103587889667,2015-06-04,2010-01-28,"Guilty"
168925475808,103629206275,2012-03-27,2010-01-30,"Guilty"
168925785467,103656353258,2012-06-21,2009-10-14,"Guilty"
168989678436,103649841650,2017-08-25,2010-02-06,"Guilty"
169057803412,103932087734,2019-03-05,2010-02-01,"Guilty"
169301711467,104125922697,2015-01-28,2010-02-19,"Guilty"
169374997426,104095244772,2012-11-19,2010-01-31,"Guilty"
169401421659,104161644826,2012-01-25,2009-11-22,"Guilty"
169411846844,103800296468,2011-05-23,2010-02-20,"Guilty"
169419691538,103786631263,2013-06-20,2010-02-20,"Guilty"
169437961418,103786722976,2011-06-08,2010-02-18,"Guilty"
169444877135,103888799302,2012-12-19,2009-11-24,"Guilty"
169446528650,103925576127,2011-06-10,2010-02-22,"Guilty"
169460772963,103986014850,2011-02-07,2010-02-28,"Guilty"
169463353454,103884855652,2011-11-15,2009-11-30,"Guilty"
169571527658,103994085574,2014-05-21,2010-02-18,"Guilty"
169571734097,104019902722,2011-06-21,2010-03-03,"Guilty"
169590416855,104044665173,2014-12-16,2010-03-03,"Guilty"
169590416855,104297700737,2016-12-16,2010-03-30,"Guilty"
169621485973,103974138045,2011-05-31,2010-03-04,"Guilty"
169621485973,104001743592,2011-05-31,2010-03-05,"Guilty"
169661431981,103886735764,2011-12-14,2010-03-24,"Guilty"
169661741640,103918835238,2014-06-06,2010-03-01,"Guilty"
169661741640,104226164767,2014-06-11,2010-02-17,"Guilty"
169667521941,104382672628,2012-12-17,2010-03-11,"Guilty"
169668657357,103989499935,2011-05-19,2010-03-16,"Guilty"
169700861891,104396796397,2014-11-13,2009-11-29,"Guilty"
169721299384,104397667668,2012-02-08,2010-03-25,"Guilty"
169789011480,103990141925,2013-07-11,2009-03-18,"Guilty"
169938886426,104378683122,2012-10-11,2010-03-10,"Guilty"
169974806868,104069335911,2012-04-16,2009-12-15,"Guilty"
203927778484,47415920582,2017-07-12,1991-01-29,"Guilty"
223343396459,55724731707,2018-05-30,1994-09-20,"Guilty"
227397967908,62974489490,2017-02-23,1995-09-07,"Guilty"
227593465944,64369074041,2012-07-06,1995-10-23,"Guilty"
229451213377,65278635549,2017-05-17,1995-02-06,"Guilty"
231376466469,65144780745,2016-11-18,1996-09-16,"Guilty"
240124332622,62924368456,2013-09-25,1996-12-17,"Guilty"
242586018284,64326152460,2013-01-23,2004-03-24,"Guilty"
243129676231,71846646374,2014-12-11,1998-04-02,"Guilty"
243339728238,67807432064,2017-02-17,1997-03-27,"Guilty"
243763444941,68076654934,2021-11-10,1997-04-06,"Guilty"
244563913402,68610744315,2019-07-30,1997-05-07,"Guilty"
244575886882,74127359816,2014-07-17,1998-03-01,"Guilty"
246307912771,69386588587,2016-06-06,1997-06-24,"Guilty"
246307912771,69386634444,2016-06-06,1997-06-24,"Guilty"
248295510536,71775202117,2011-12-14,1998-08-22,"Guilty"
249886125491,73035610869,2017-05-11,1997-11-19,"Guilty"
255393926528,76134815027,2022-04-13,2000-05-26,"Guilty"
256684791592,76634649685,2017-08-23,2000-06-30,"Guilty"
257484227855,77374129839,2021-12-14,2000-11-18,"Guilty"
261482647810,74952087001,2022-09-23,2000-10-05,"Guilty"
262490587786,79417811599,2019-10-24,1999-09-12,"Guilty"
262593497787,80127209962,2011-05-12,1999-09-02,"Guilty"
263940411125,75962761850,2018-05-11,2000-01-07,"Guilty"
264305499061,76047000039,2021-12-20,1999-12-11,"Guilty"
265199484533,337624783494,2011-05-06,2010-04-14,"Guilty"
265226424865,337677059779,2013-12-31,2010-04-16,"Guilty"
265269880341,337767580294,2018-04-25,2010-04-20,"Guilty"
265291969348,337812015137,2014-08-28,2010-04-21,"Guilty"
265329438085,337878598616,2013-01-18,2009-10-10,"Guilty"
265346778988,337913311903,2012-09-28,2010-04-06,"Guilty"
265400040332,338017681048,2012-04-18,2010-04-28,"Guilty"
265417071576,338053494890,2015-08-04,2009-11-03,"Guilty"
265570352770,338365272489,2014-02-24,2010-05-04,"Guilty"
265570352770,338365318346,2014-02-24,2010-05-04,"Guilty"
265631458809,338479225620,2014-11-14,2010-05-05,"Guilty"
265631458809,338479271476,2014-11-13,2010-05-05,"Guilty"
265703093253,338628167176,2013-12-23,2010-05-13,"Guilty"
265703093253,339212469305,2011-09-26,2010-06-08,"Guilty"
265748922782,338720613660,2013-06-11,2010-05-16,"Guilty"
265763373534,338750053463,2018-03-28,2010-05-17,"Guilty"
265892707767,339015332682,2011-03-14,2010-07-08,"Guilty"
265910358329,339051742656,2015-11-06,2010-05-27,"Guilty"
265917893364,339066141563,2013-03-14,2010-05-28,"Guilty"
265928834648,339088611194,2012-07-24,2010-05-14,"Guilty"
265928834648,339088657051,2012-05-01,2010-04-14,"Guilty"
265953607367,339142951017,2012-12-12,2010-06-02,"Guilty"
266010274960,339270064932,2011-06-27,2010-06-05,"Guilty"
266084283456,339602340338,2015-12-14,2009-12-23,"Guilty"
266084283456,339602844759,2015-12-14,2010-04-24,"Guilty"
266103275873,339466146858,2011-12-06,2010-06-12,"Guilty"
266110604469,339482334164,2015-10-15,2010-06-12,"Guilty"
266110604469,340046459481,2015-02-04,2010-05-20,"Guilty"
266110604469,340046826332,2015-02-04,2010-05-20,"Guilty"
266123197267,339509847998,2014-05-21,2010-04-11,"Guilty"
266123197267,339510260706,2014-05-21,2010-05-19,"Guilty"
266143118662,339548046372,2011-07-11,2010-06-14,"Guilty"
266156021119,339580420984,2013-01-03,2010-06-15,"Guilty"
266176561831,339622884001,2014-01-16,2010-06-16,"Guilty"
266177594028,339625864667,2013-09-18,2010-09-13,"Guilty"
266177594028,342965127030,2013-09-17,2010-06-15,"Guilty"
266207011631,339681167474,2012-08-13,2010-06-19,"Guilty"
266264608201,339799064254,2012-10-11,2010-06-07,"Guilty"
266312915002,339897655494,2017-07-10,2010-06-26,"Guilty"
266364318392,340002253921,2018-05-24,2010-11-25,"Guilty"
266409012505,340093324712,2017-04-24,2010-06-23,"Guilty"
266409012505,340093370569,2017-05-30,2010-06-24,"Guilty"
266452364762,340186046334,2011-08-02,2010-10-06,"Guilty"
266489110961,340265377890,2016-03-15,2010-07-02,"Guilty"
266580460359,340458020587,2013-09-06,2010-07-14,"Guilty"
266604200881,340506169797,2013-05-15,2010-07-14,"Guilty"
266609465084,340518872017,2012-12-13,2010-07-17,"Guilty"
266610600500,340522311246,2013-07-03,2010-07-15,"Guilty"
266611323038,340524053789,2013-04-26,2010-07-15,"Guilty"
266619374171,340545606293,2014-10-30,2010-06-23,"Guilty"
266623399738,340553585305,2016-08-24,2010-07-15,"Guilty"
266645075866,340597240589,2017-02-14,2010-07-20,"Guilty"
266647449919,340603018494,2012-04-24,2010-07-20,"Guilty"
266752940411,340821936903,2014-08-19,2010-07-27,"Guilty"
266752940411,340822120328,2014-04-29,2010-07-25,"Guilty"
266783080551,340895719835,2014-04-09,2009-11-10,"Guilty"
266788447974,340906450230,2013-07-23,2010-07-11,"Guilty"
266852340943,341036636523,2015-01-12,2010-08-02,"Guilty"
266907563461,341152699048,2021-12-13,2010-08-06,"Guilty"
266932026520,341204470913,2015-02-05,2011-08-30,"Guilty"
266932852277,341206030030,2017-05-02,2011-06-01,"Guilty"
266936568185,341214054898,2012-06-05,2010-07-03,"Guilty"
266949677082,341245970946,2017-04-18,2010-08-24,"Guilty"
266957418556,341261974827,2014-03-20,2010-08-13,"Guilty"
267000461154,341359052806,2015-06-30,2010-09-01,"Guilty"
267050316250,341462917530,2013-11-05,2010-08-12,"Guilty"
267050419470,341463100956,2012-02-02,2010-08-15,"Guilty"
267079733853,341525878355,2015-04-03,2011-08-19,"Guilty"
267105538768,341580630885,2013-07-01,2010-08-19,"Guilty"
267107190282,341583611550,2012-07-20,2010-06-14,"Guilty"
267122982890,341616444726,2017-11-15,2011-07-23,"Guilty"
267145794435,341666336479,2014-12-08,2010-08-20,"Guilty"
267145794435,341666382335,2014-12-08,2010-08-20,"Guilty"
267158077575,341692199483,2014-03-14,2010-08-19,"Guilty"
267233221487,341850862595,2011-08-22,2010-08-25,"Guilty"
267295979040,341967291970,2012-01-09,2010-08-31,"Guilty"
267336131488,342052126293,2015-02-25,2010-09-01,"Guilty"
267366581287,342115499825,2014-12-11,2010-09-01,"Guilty"
267371122952,342125221380,2013-11-05,2010-09-04,"Guilty"
267374425981,342131182710,2013-09-12,2010-09-02,"Guilty"
267375458178,342133567243,2012-10-19,2010-09-07,"Guilty"
267433777286,342251601592,2012-09-25,2010-09-07,"Guilty"
267459891859,342304474010,2014-03-31,2010-09-08,"Guilty"
267461440154,342308876224,2014-01-15,2010-09-10,"Guilty"
267461440154,342308922080,2014-01-15,2010-09-10,"Guilty"
267465052842,342316029821,2016-05-05,2010-09-18,"Guilty"
267478781057,342342443102,2016-07-21,2010-09-12,"Guilty"
267556195802,342501977485,2012-12-20,2010-09-17,"Guilty"
267558260195,342505737709,2013-05-09,2010-09-13,"Guilty"
267675001630,342739238450,2013-06-11,2010-09-24,"Guilty"
267754067889,342896388300,2014-12-10,2010-09-30,"Guilty"
267761602924,342909640797,2015-08-20,2010-10-01,"Guilty"
267791743065,342970079520,2013-01-22,2010-11-10,"Guilty"
267791743065,344775491474,2013-01-22,2010-09-22,"Guilty"
267796284730,342979342511,2015-03-06,2011-08-21,"Guilty"
267807019575,343000253025,2016-05-20,2014-04-02,"Guilty"
267808877529,343004242531,2014-03-21,2011-01-02,"Guilty"
267894240187,343173773607,2013-05-29,2010-10-06,"Guilty"
267900536586,343186567540,2013-07-11,2010-10-08,"Guilty"
267957410619,343300612383,2016-06-01,2010-10-12,"Guilty"
267957410619,343300658240,2016-06-01,2010-10-12,"Guilty"
268025432374,343433091496,2012-02-03,2010-10-18,"Guilty"
268047727821,343477984902,2012-09-19,2010-10-19,"Guilty"
268068681412,343519851787,2015-09-22,2010-10-22,"Guilty"
268108111322,343598678922,2017-04-21,2010-10-21,"Guilty"
268144651081,343679707164,2017-07-27,2010-10-27,"Guilty"
268207615074,343806270802,2016-04-20,2014-04-08,"Guilty"
268222994803,343839791824,2011-10-26,2010-11-01,"Guilty"
268228052566,343852402331,2017-06-08,2012-09-11,"Guilty"
268228052566,362111958502,2016-03-11,2012-09-11,"Guilty"
268228052566,362112004359,2015-08-27,2012-09-11,"Guilty"
268228052566,362517053857,2015-08-27,2012-09-25,"Guilty"
268230736277,352924630647,2013-12-17,2011-10-05,"Guilty"
268267998575,343938612346,2016-01-06,2010-11-09,"Guilty"
268456477673,344303904353,2018-08-08,2010-11-16,"Guilty"
268515519318,344427441469,2017-11-20,2010-11-22,"Guilty"
268537711545,344477562504,2013-01-15,2010-08-11,"Guilty"
268537711545,344477700074,2013-01-15,2010-10-29,"Guilty"
268573219108,344552262565,2015-06-26,2010-11-27,"Guilty"
268594482358,344590873646,2016-09-26,2010-11-29,"Guilty"
268599540121,344602567025,2015-06-03,2010-11-29,"Guilty"
268622970984,344653146624,2013-06-25,2009-01-31,"Guilty"
268622970984,344653834470,2013-06-25,2010-12-01,"Guilty"
268635667002,344676441670,2016-04-18,2010-10-13,"Guilty"
268635667002,344676808521,2013-05-20,2010-11-05,"Guilty"
268661162258,344732661605,2012-10-11,2010-12-03,"Guilty"
268792560885,344987164573,2014-03-31,2010-03-16,"Guilty"
268792560885,344987210429,2014-03-31,2010-03-24,"Guilty"
268792560885,344987944132,2014-03-26,2010-11-20,"Guilty"
268802779631,345009175641,2014-04-22,2010-12-12,"Guilty"
268802779631,345009221497,2018-10-29,2010-12-13,"Guilty"
268809282470,345020777307,2016-12-06,2011-07-17,"Guilty"
268842725639,345088644765,2013-01-11,2011-03-16,"Guilty"
268876375248,345156970787,2014-09-25,2010-12-19,"Guilty"
268888245509,345182237659,2015-01-16,2010-12-21,"Guilty"
268892580735,345191592362,2012-07-20,2010-12-01,"Guilty"
268993529562,345398633966,2013-08-20,2010-12-21,"Guilty"
269001787135,345414775415,2012-08-06,2011-01-02,"Guilty"
269032236934,345480671049,2014-04-24,2011-01-04,"Guilty"
269036056062,345489383763,2018-05-18,2011-01-04,"Guilty"
269036056062,345610673916,2012-06-19,2011-01-06,"Guilty"
269041423484,345498967748,2012-08-29,2009-12-13,"Guilty"
269087459452,345597925839,2011-10-06,2011-01-08,"Guilty"
269130295611,345676065129,2014-12-31,2011-03-03,"Guilty"
269190369453,345793640914,2018-10-25,2011-01-12,"Guilty"
269196459413,345805242581,2014-04-08,2011-01-17,"Guilty"
269213284217,345838855316,2011-12-23,2011-01-19,"Guilty"
269240327768,345895121107,2011-11-30,2010-12-25,"Guilty"
269252301249,345919470850,2014-06-19,2011-02-16,"Guilty"
269267061660,345949965350,2014-04-09,2011-02-11,"Guilty"
269268403516,345952625021,2013-08-29,2011-01-24,"Guilty"
269326825843,346074648876,2014-09-04,2013-04-29,"Guilty"
269333225462,346088084798,2012-12-14,2011-01-26,"Guilty"
269346540798,346115323494,2013-04-19,2011-01-28,"Guilty"
269436858000,346293934136,2013-04-01,2011-02-22,"Guilty"
269446870307,346312781112,2012-11-13,2011-02-07,"Guilty"
269488571050,346400412675,2013-09-25,2011-02-11,"Guilty"
269503641120,346429348057,2012-11-15,2011-02-14,"Guilty"
269506634490,346435676239,2017-02-08,2011-02-12,"Guilty"
269583223477,346586452051,2012-08-01,2011-03-18,"Guilty"
269614602254,346638820049,2014-04-25,2011-04-05,"Guilty"
269615221572,346640608449,2012-04-25,2011-02-22,"Guilty"
269711112636,346834030704,2014-05-06,2011-02-27,"Guilty"
269711112636,346834076561,2014-05-05,2011-02-25,"Guilty"
269711112636,346906758940,2014-04-01,2011-02-28,"Guilty"
269711112636,346928219731,2014-05-05,2011-02-26,"Guilty"
269826925094,347064229785,2012-12-06,2011-03-09,"Guilty"
269826925094,347064275641,2012-12-06,2011-03-09,"Guilty"
269982580341,347362938313,2014-04-10,2010-06-23,"Guilty"
269982580341,347362984170,2013-11-07,2010-06-23,"Guilty"
269982580341,347363534446,2014-04-10,2010-08-16,"Guilty"
270071142809,347527333474,2014-12-10,2011-03-25,"Guilty"
270071865346,347529442868,2013-07-31,2011-03-25,"Guilty"
270073723300,347533432374,2013-02-22,2010-02-18,"Guilty"
270092096399,347569567209,2016-01-21,2011-03-27,"Guilty"
270147112478,347674303205,2014-07-29,2011-03-31,"Guilty"
270238461877,347859150316,2016-12-20,2008-12-06,"Guilty"
270286871897,347946690166,2015-03-20,2011-04-11,"Guilty"
270286871897,347946965304,2016-08-04,2011-04-11,"Guilty"
270286871897,348019647683,2013-08-20,2011-04-12,"Guilty"
270364802740,348111360464,2014-11-03,2011-04-14,"Guilty"
270364802740,348111406321,2014-11-03,2011-04-13,"Guilty"
270367692891,348117138369,2016-08-08,2011-04-01,"Guilty"
270403716552,348184547264,2013-04-19,2011-04-17,"Guilty"
270425702339,348224350611,2012-10-25,2011-04-19,"Guilty"
270446036612,348268005895,2014-01-22,2011-04-21,"Guilty"
270559268579,348506229844,2016-09-07,2011-05-02,"Guilty"
270704395420,348797601349,2015-10-27,2011-05-10,"Guilty"
270704395420,348797647206,2016-03-21,2011-05-10,"Guilty"
270741967376,348875144506,2013-07-26,2011-05-12,"Guilty"
270757759984,348907014697,2014-10-10,2011-08-17,"Guilty"
270792132131,348971076075,2022-11-30,2011-05-18,"Guilty"
270794402963,348976028565,2014-05-14,2011-05-18,"Guilty"
270809369814,349007715331,2016-08-04,2011-05-18,"Guilty"
270827536474,349046601550,2012-11-13,2011-05-21,"Guilty"
270831045943,349053709291,2017-11-07,2011-05-22,"Guilty"
270848593285,349094750761,2014-02-10,2011-05-21,"Guilty"
270848593285,349094934186,2014-02-10,2011-05-21,"Guilty"
270927969203,349254331000,2013-10-01,2011-05-25,"Guilty"
270966263697,349339440461,2012-09-26,2011-05-30,"Guilty"
270971734339,349352509532,2014-12-11,2011-06-01,"Guilty"
270985359334,349381811766,2018-01-22,2014-02-14,"Guilty"
270986081871,349383600165,2015-12-28,2011-03-11,"Guilty"
270986081871,349383829447,2015-12-28,2011-03-11,"Guilty"
271012093226,349436839434,2016-02-19,2011-06-02,"Guilty"
271051007037,349519564363,2013-08-12,2011-06-06,"Guilty"
271056684119,349530661610,2014-06-16,2011-06-06,"Guilty"
271150820448,349722845743,2014-04-21,2011-06-14,"Guilty"
271251459616,349933280719,2021-01-12,2011-06-22,"Guilty"
271295327972,350021187420,2013-10-30,2011-06-23,"Guilty"
271300179296,350032238810,2014-05-23,2011-06-23,"Guilty"
271352511663,350138992487,2012-06-11,2011-06-27,"Guilty"
271392767330,350220571006,2014-10-23,2012-12-05,"Guilty"
271395657481,350227082614,2014-03-06,2011-11-16,"Guilty"
271396070359,350228229023,2012-08-01,2011-07-02,"Guilty"
271480710480,350400282201,2017-07-18,2011-07-09,"Guilty"
271480710480,350400328057,2017-06-29,2011-07-09,"Guilty"
271480710480,350400511483,2017-07-12,2011-07-09,"Guilty"
271480710480,350400557339,2017-05-22,2011-07-10,"Guilty"
271480710480,350400603196,2015-12-07,2011-07-10,"Guilty"
271487110099,350413213703,2012-10-15,2011-07-10,"Guilty"
271549764433,350532944739,2015-03-24,2011-07-11,"Guilty"
271549764433,350553488402,2014-08-12,2011-07-11,"Guilty"
271549764433,350553901109,2014-08-18,2011-07-12,"Guilty"
271550693410,350535054133,2016-01-12,2011-07-18,"Guilty"
271599619528,350632361394,2013-01-17,2011-07-14,"Guilty"
271617373310,350669000650,2014-06-02,2011-07-17,"Guilty"
271647926329,350734987996,2012-12-11,2011-07-20,"Guilty"
271679408325,350804277002,2014-02-07,2009-04-20,"Guilty"
271710890321,350870998050,2013-07-31,2011-10-24,"Guilty"
271751662087,350956703644,2013-11-22,2011-07-26,"Guilty"
271787788968,351033283817,2012-08-28,2011-07-28,"Guilty"
271791298436,351041537967,2016-04-25,2011-07-29,"Guilty"
271805852408,351072032467,2013-06-04,2011-08-01,"Guilty"
271821851455,351105003211,2015-06-29,2011-08-02,"Guilty"
271822367554,351106608185,2014-05-06,2011-08-01,"Guilty"
271883163933,351226430934,2013-06-20,2011-08-04,"Guilty"
271921974525,351300168010,2017-06-08,2011-09-26,"Guilty"
271940863723,351337632681,2013-04-12,2011-08-09,"Guilty"
271951701787,351368356463,2013-09-19,2011-08-31,"Guilty"
271983699882,351426318940,2018-02-22,2014-01-15,"Guilty"
272026536040,351508722874,2016-06-06,2011-08-17,"Guilty"
272044496261,351543573731,2015-10-27,2011-08-17,"Guilty"
272051824857,351559302473,2016-07-18,2011-08-20,"Guilty"
272164024627,351793491060,2014-03-18,2011-08-23,"Guilty"
272186526513,351840814855,2013-09-10,2011-08-25,"Guilty"
272196848479,351860028683,2014-06-03,2011-08-26,"Guilty"
272205518930,351877454111,2015-05-14,2011-08-28,"Guilty"
272245155279,351951512182,2015-08-06,2011-09-07,"Guilty"
272301203555,352059182987,2014-08-01,2011-09-02,"Guilty"
272319473434,352093391854,2018-08-23,2013-06-17,"Guilty"
272382540646,352218671513,2013-03-13,2011-09-09,"Guilty"
272424447828,352301992575,2016-11-29,2011-09-13,"Guilty"
272466974328,352384625791,2014-07-09,2011-09-14,"Guilty"
272479980005,352409388242,2018-06-22,2011-09-15,"Guilty"
272489579433,352429931905,2013-05-02,2011-09-17,"Guilty"
272489579433,352430344612,2012-08-07,2011-09-18,"Guilty"
272489579433,352430573894,2013-08-08,2011-09-18,"Guilty"
272489579433,352430665607,2013-05-02,2011-09-18,"Guilty"
272489579433,352464782762,2013-08-22,2011-09-19,"Guilty"
272491127728,352433646273,2014-12-12,2011-09-15,"Guilty"
272505784920,352467213150,2016-03-23,2011-09-18,"Guilty"
272536337939,352523295516,2015-01-07,2011-09-19,"Guilty"
272573290577,352600655247,2015-02-01,2011-10-26,"Guilty"
272665259294,352781971415,2017-02-22,2011-09-12,"Guilty"
272686625764,352823884156,2014-01-03,2011-09-28,"Guilty"
272721617228,352892439460,2014-12-03,2012-02-09,"Guilty"
272752067028,352952144481,2014-06-26,2011-10-13,"Guilty"
272767343537,352980116879,2014-05-28,2011-10-12,"Guilty"
272767343537,352980208592,2014-03-10,2011-10-12,"Guilty"
272767343537,352980804725,2014-03-04,2011-10-12,"Guilty"
272786645614,353018406965,2016-08-05,2011-10-14,"Guilty"
272788400348,353022075477,2014-05-23,2011-10-08,"Guilty"
272797896557,353040693171,2019-07-19,2011-09-27,"Guilty"
272829997871,353104571123,2013-09-06,2011-10-11,"Guilty"
272911541402,353256997766,2017-03-31,2011-10-11,"Guilty"
272920624732,353276028168,2014-08-19,2011-08-11,"Guilty"
272922895565,353280522094,2014-06-12,2011-10-13,"Guilty"
272926301813,353286941989,2017-04-25,2011-10-18,"Guilty"
272926301813,353286987845,2017-02-21,2011-10-18,"Guilty"
272926301813,353287033702,2016-11-14,2011-10-18,"Guilty"
272949216578,353334540922,2017-10-02,2011-12-20,"Guilty"
272995975084,353422676905,2011-10-24,2011-10-23,"Guilty"
273041804612,353510904600,2014-09-19,2011-10-26,"Guilty"
273042630370,353512601287,2017-03-24,2011-09-11,"Guilty"
273042630370,353512738856,2017-03-24,2011-10-09,"Guilty"
273042630370,353512830569,2016-03-21,2011-10-09,"Guilty"
273061829226,353552954911,2017-04-24,2011-10-27,"Guilty"
273082369939,353596518482,2014-09-05,2011-10-27,"Guilty"
273082369939,353622060491,2016-02-05,2011-10-31,"Guilty"
273092072587,353613943910,2015-03-18,2011-03-20,"Guilty"
273095375616,353621372645,2017-09-11,2011-10-30,"Guilty"
273113129397,353657920189,2019-01-24,2011-10-31,"Guilty"
273113129397,353657966045,2019-01-24,2011-10-30,"Guilty"
273113129397,353660350577,2019-01-24,2011-11-01,"Guilty"
273116638866,353667550031,2016-03-14,2011-11-08,"Guilty"
273131089618,353699328509,2014-12-29,2011-10-28,"Guilty"
273141205145,353723173832,2014-11-05,2011-11-02,"Guilty"
273141514804,353724228529,2013-11-26,2011-11-03,"Guilty"
273155346238,353753668332,2014-08-14,2011-11-04,"Guilty"
273174648314,353794618089,2015-02-10,2011-11-04,"Guilty"
273174751534,353789619742,2014-10-10,2011-11-02,"Guilty"
273214697542,353854185540,2016-07-28,2011-11-09,"Guilty"
273236064012,353894126457,2015-11-05,2011-11-08,"Guilty"
273243495827,353909213209,2014-12-04,2011-11-08,"Guilty"
273262385025,353949704402,2015-09-01,2011-11-19,"Guilty"
273262385025,353949750258,2015-09-01,2011-11-12,"Guilty"
